#genome,Exclude,Distance,prct_difference,prct_difference_bin,mash_10K_distance,seq_match,prct_match,time_match_s,tool,TP,TN,FP,FN,new_bins,sw_version,min_version,p,l,clmn,tag_size
G000949015,G001399695,0.024400408999999998,2.400775869,2,0.00737682,66116.0,99.17350413247934,0.0,bowtie,0.9917350413247934,0.9879985600071999,0.012001439992800036,0.008264958675206624,1,0.0,0.0,0.0,0.0,0.0,0.0
G000300255,G000437835,0.017796261,1.7586783190000002,2,0.011756399999999998,61001.0,91.50104249478753,0.0,bowtie,0.9150104249478752,0.9879985600071999,0.012001439992800036,0.08498957505212473,1,0.0,0.0,0.0,0.0,0.0,0.0
G000969885,G001402855,0.016377064,1.619955291,2,0.0037263000000000005,66253.0,99.37900310498448,0.0,bowtie,0.9937900310498448,0.9879985600071999,0.012001439992800036,0.006209968950155249,1,0.0,0.0,0.0,0.0,0.0,0.0
G001433455,G000151105,0.034525996,3.37433552,4,0.0253218,59759.0,89.63805180974094,0.0,bowtie,0.8963805180974095,0.9879985600071999,0.012001439992800036,0.10361948190259049,1,0.0,0.0,0.0,0.0,0.0,0.0
G002009985,G002011035,0.039295977,3.8284273939999998,4,0.00351914,63309.0,94.96302518487407,0.0,bowtie,0.9496302518487407,0.9879985600071999,0.012001439992800036,0.05036974815125925,1,0.0,0.0,0.0,0.0,0.0,0.0
G001918745,G001919175,0.044070486,4.280067381,4,0.00574147,63703.0,95.55402222988884,0.0,bowtie,0.9555402222988885,0.9879985600071999,0.012001439992800036,0.044459777701111494,1,0.0,0.0,0.0,0.0,0.0,0.0
G001917995,G001918475,0.045824042999999995,4.44522281,4,0.0177122,57828.0,86.74156629216854,0.0,bowtie,0.8674156629216854,0.9879985600071999,0.012001439992800036,0.1325843370783146,1,0.0,0.0,0.0,0.0,0.0,0.0
G001627235,G001627075,0.040166961,3.911031822,4,0.020016700000000002,63974.0,95.960520197399,0.0,bowtie,0.9596052019739901,0.9879985600071999,0.012001439992800036,0.04039479802600987,1,0.0,0.0,0.0,0.0,0.0,0.0
G000241145,G000204585,0.031894266,3.122561497,4,0.03369369999999999,56283.0,84.4240778796106,0.0,bowtie,0.844240778796106,0.9879985600071999,0.012001439992800036,0.155759221203894,1,0.0,0.0,0.0,0.0,0.0,0.0
G000956175,G001674955,0.044225125,4.294647291,4,0.08878330000000001,51177.0,76.76511617441912,0.0,bowtie,0.7676511617441912,0.9879985600071999,0.012001439992800036,0.2323488382558087,2,0.0,0.0,0.0,0.0,0.0,0.0
G001516655,G001516665,0.04544998,4.410024792,4,0.024214199999999998,61654.0,92.48053759731202,0.0,bowtie,0.9248053759731202,0.9879985600071999,0.012001439992800036,0.07519462402687986,1,0.0,0.0,0.0,0.0,0.0,0.0
G000247545,G000016385,0.048820567,4.72655254,4,0.03923309999999999,57750.0,86.6245668771656,0.0,bowtie,0.8662456687716561,0.9879985600071999,0.012001439992800036,0.13375433122834385,1,0.0,0.0,0.0,0.0,0.0,0.0
G001006085,G000186365,0.03156216,3.090726545,4,0.00508714,59206.0,88.80855595722022,0.0,bowtie,0.8880855595722021,0.9879985600071999,0.012001439992800036,0.11191444042779786,1,0.0,0.0,0.0,0.0,0.0,0.0
G000698785,G000730285,0.058965184000000004,5.670682533,6,0.11478,32043.0,48.0642596787016,0.0,bowtie,0.48064259678701604,0.9879985600071999,0.012001439992800036,0.519357403212984,2,0.0,0.0,0.0,0.0,0.0,0.0
G000402075,G000399765,0.065784923,6.298235511000001,6,0.0455159,56492.0,84.73757631211843,0.0,bowtie,0.8473757631211843,0.9879985600071999,0.012001439992800036,0.1526242368788156,1,0.0,0.0,0.0,0.0,0.0,0.0
G000328945,G000875775,0.07306212200000001,6.961620466,6,0.11990899999999999,45157.0,67.73516132419338,0.0,bowtie,0.6773516132419338,0.9879985600071999,0.012001439992800036,0.32264838675806623,2,0.0,0.0,0.0,0.0,0.0,0.0
G001663375,G001516725,0.076709577,7.291706402999999,6,0.0227838,64485.0,96.72701636491817,0.0,bowtie,0.9672701636491817,0.9879985600071999,0.012001439992800036,0.03272983635081825,1,0.0,0.0,0.0,0.0,0.0,0.0
G000020905,G000231015,0.05143719099999999,4.971297606,6,0.0331502,60282.0,90.42254788726056,0.0,bowtie,0.9042254788726056,0.9879985600071999,0.012001439992800036,0.09577452112739436,1,0.0,0.0,0.0,0.0,0.0,0.0
G000495735,G000495715,0.051440274,4.97158547,6,0.030677,64496.0,96.74351628241858,0.0,bowtie,0.9674351628241858,0.9879985600071999,0.012001439992800036,0.03256483717581412,1,0.0,0.0,0.0,0.0,0.0,0.0
G000025525,G000091665,0.070697047,6.746727325,6,0.13097899999999998,52139.0,78.2081089594552,0.0,bowtie,0.782081089594552,0.9879985600071999,0.012001439992800036,0.21791891040544797,2,0.0,0.0,0.0,0.0,0.0,0.0
G000018485,G000220645,0.055658350999999995,5.364327019,6,0.0987984,49750.0,74.62462687686562,0.0,bowtie,0.7462462687686562,0.9879985600071999,0.012001439992800036,0.25375373123134387,2,0.0,0.0,0.0,0.0,0.0,0.0
G000828575,G000145295,0.07637825599999999,7.26178889,6,0.07707080000000001,37616.0,56.423717881410596,0.0,bowtie,0.564237178814106,0.9879985600071999,0.012001439992800036,0.43576282118589404,2,0.0,0.0,0.0,0.0,0.0,0.0
G001629165,G001628475,0.070617536,6.739491093,6,0.0148187,54496.0,81.7435912820436,0.0,bowtie,0.8174359128204359,0.9879985600071999,0.012001439992800036,0.1825640871795641,1,0.0,0.0,0.0,0.0,0.0,0.0
G001508065,G001508175,0.10003373300000001,9.364953228,8,0.010187799999999999,65998.0,98.99650501747492,0.0,bowtie,0.9899650501747491,0.9879985600071999,0.012001439992800036,0.010034949825250874,1,0.0,0.0,0.0,0.0,0.0,0.0
G900012635,G001577775,0.086704214,8.188014048,8,0.109331,36724.0,55.08572457137715,0.0,bowtie,0.5508572457137715,0.9879985600071999,0.012001439992800036,0.4491427542862286,2,0.0,0.0,0.0,0.0,0.0,0.0
G001917965,G001918455,0.096826126,9.083643522000001,8,0.0243695,47745.0,71.61714191429043,0.0,bowtie,0.7161714191429043,0.9879985600071999,0.012001439992800036,0.2838285808570957,1,0.0,0.0,0.0,0.0,0.0,0.0
G000812185,G001510295,0.09687657400000001,9.08807717,8,0.156619,49774.0,74.66062669686652,0.0,bowtie,0.7466062669686652,0.9879985600071999,0.012001439992800036,0.25339373303133483,3,0.0,0.0,0.0,0.0,0.0,0.0
G001541925,G001510225,0.100553116,9.410390462999999,8,0.142009,51860.0,77.78961105194475,0.0,bowtie,0.7778961105194474,0.9879985600071999,0.012001439992800036,0.2221038894805526,2,0.0,0.0,0.0,0.0,0.0,0.0
G000405885,G000402095,0.083619359,7.91264106,8,0.0211548,66665.0,99.99700001499993,0.0,bowtie,0.9999700001499993,0.9879985600071999,0.012001439992800036,2.9999850000749997e-05,1,0.0,0.0,0.0,0.0,0.0,0.0
G000148385,G001316145,0.09828262300000001,9.211528606,8,0.0289561,61081.0,91.62104189479052,0.0,bowtie,0.9162104189479052,0.9879985600071999,0.012001439992800036,0.08378958105209473,1,0.0,0.0,0.0,0.0,0.0,0.0
G000591035,G000011125,0.104570866,9.760814552000001,8,0.145727,20352.0,30.527847360763193,0.0,bowtie,0.30527847360763194,0.9879985600071999,0.012001439992800036,0.6947215263923681,2,0.0,0.0,0.0,0.0,0.0,0.0
G000745485,G001729285,0.079189925,7.515256719,8,0.05767100000000001,51281.0,76.92111539442303,0.0,bowtie,0.7692111539442302,0.9879985600071999,0.012001439992800036,0.23078884605576971,2,0.0,0.0,0.0,0.0,0.0,0.0
G000309865,G000302455,0.10256051599999999,9.585708512,8,0.12100999999999999,33826.0,50.73874630626847,0.0,bowtie,0.5073874630626847,0.9879985600071999,0.012001439992800036,0.4926125369373153,2,0.0,0.0,0.0,0.0,0.0,0.0
G000430485,G001507935,0.118421872,10.95459505,10,0.032829000000000004,60088.0,90.1315493422533,0.0,bowtie,0.9013154934225329,0.9879985600071999,0.012001439992800036,0.09868450657746711,1,0.0,0.0,0.0,0.0,0.0,0.0
G000246985,G001484685,0.116990121,10.83221551,10,0.080322,53114.0,79.67060164699177,0.0,bowtie,0.7967060164699177,0.9879985600071999,0.012001439992800036,0.20329398353008235,2,0.0,0.0,0.0,0.0,0.0,0.0
G001647085,G000018365,0.1203173,11.11624863,10,0.0981375,43381.0,65.07117464412678,0.0,bowtie,0.6507117464412678,0.9879985600071999,0.012001439992800036,0.3492882535587322,2,0.0,0.0,0.0,0.0,0.0,0.0
G001484195,G000221185,0.108425931,10.09528927,10,0.0794837,52900.0,79.34960325198374,0.0,bowtie,0.7934960325198374,0.9879985600071999,0.012001439992800036,0.2065039674801626,2,0.0,0.0,0.0,0.0,0.0,0.0
G000151205,G000022365,0.11577045400000001,10.72777951,10,0.11288699999999999,44915.0,67.37216313918431,0.0,bowtie,0.673721631391843,0.9879985600071999,0.012001439992800036,0.32627836860815695,2,0.0,0.0,0.0,0.0,0.0,0.0
G001915065,G001920575,0.109901422,10.22285217,10,0.00793,63796.0,95.69352153239234,0.0,bowtie,0.9569352153239233,0.9879985600071999,0.012001439992800036,0.04306478467607662,1,0.0,0.0,0.0,0.0,0.0,0.0
G000484975,G001510275,0.110106169,10.24053366,10,0.11778499999999999,51994.0,77.99061004694975,0.0,bowtie,0.7799061004694976,0.9879985600071999,0.012001439992800036,0.22009389953050235,2,0.0,0.0,0.0,0.0,0.0,0.0
G001516705,G001516745,0.112252423,10.4255891,10,0.0359759,62511.0,93.76603116984415,0.0,bowtie,0.9376603116984416,0.9879985600071999,0.012001439992800036,0.06233968830155849,1,0.0,0.0,0.0,0.0,0.0,0.0
G001315985,G001316265,0.127196258,11.69950792,10,0.049462599999999995,60886.0,91.32854335728321,0.0,bowtie,0.9132854335728321,0.9879985600071999,0.012001439992800036,0.08671456642716786,1,0.0,0.0,0.0,0.0,0.0,0.0
G000214415,G000243455,0.120344429,11.11855939,10,0.13097899999999998,40286.0,60.428697856510716,0.0,bowtie,0.6042869785651072,0.9879985600071999,0.012001439992800036,0.39571302143489284,2,0.0,0.0,0.0,0.0,0.0,0.0
G000022545,G001317345,0.181839762,16.14745387,16,0.164662,25056.0,37.583812080939595,0.0,bowtie,0.37583812080939594,0.9879985600071999,0.012001439992800036,0.6241618791906041,3,0.0,0.0,0.0,0.0,0.0,0.0
G000211475,G000195935,0.195864722,17.23776717,16,0.263022,18753.0,28.12935935320323,0.0,bowtie,0.2812935935320323,0.9879985600071999,0.012001439992800036,0.7187064064679677,4,0.0,0.0,0.0,0.0,0.0,0.0
G001592435,G000009965,0.14391295199999998,13.09480031,16,0.0882637,45366.0,68.04865975670121,0.0,bowtie,0.6804865975670121,0.9879985600071999,0.012001439992800036,0.3195134024329878,2,0.0,0.0,0.0,0.0,0.0,0.0
G000769655,G000816105,0.181418222,16.1143663,16,0.11575899999999999,41779.0,62.668186659066706,0.0,bowtie,0.626681866590667,0.9879985600071999,0.012001439992800036,0.37331813340933295,2,0.0,0.0,0.0,0.0,0.0,0.0
G001775965,G001776015,0.196366292,17.27638333,16,0.029517900000000003,42613.0,63.91918040409797,0.0,bowtie,0.6391918040409797,0.9879985600071999,0.012001439992800036,0.3608081959590202,1,0.0,0.0,0.0,0.0,0.0,0.0
G001593935,G001593925,0.181149847,16.09329129,16,0.197292,17825.0,26.737366313168437,0.0,bowtie,0.26737366313168437,0.9879985600071999,0.012001439992800036,0.7326263368683157,3,0.0,0.0,0.0,0.0,0.0,0.0
G000802205,G001870125,0.19842395699999998,17.4345341,16,0.23010999999999998,6019.0,9.02845485772571,0.0,bowtie,0.09028454857725711,0.9879985600071999,0.012001439992800036,0.9097154514227429,3,0.0,0.0,0.0,0.0,0.0,0.0
G000723185,G000955905,0.172015736,15.37149099,16,0.219531,11898.0,17.84691076544617,0.0,bowtie,0.17846910765446172,0.9879985600071999,0.012001439992800036,0.8215308923455382,3,0.0,0.0,0.0,0.0,0.0,0.0
G000299395,G000242875,0.18531788100000002,16.41975021,16,0.178173,37526.0,56.28871855640721,0.0,bowtie,0.5628871855640721,0.9879985600071999,0.012001439992800036,0.4371128144359278,3,0.0,0.0,0.0,0.0,0.0,0.0
G000193375,G000253055,0.21257835,18.51075232,16,0.23010999999999998,12091.0,18.13640931795341,0.0,bowtie,0.1813640931795341,0.9879985600071999,0.012001439992800036,0.8186359068204659,3,0.0,0.0,0.0,0.0,0.0,0.0
G001940705,G001563335,0.23723961600000001,20.33800788,20,0.21089699999999997,6847.0,10.27044864775676,0.0,bowtie,0.10270448647756761,0.9879985600071999,0.012001439992800036,0.8972955135224324,3,0.0,0.0,0.0,0.0,0.0,0.0
G000725425,G002009975,0.25003677399999996,21.26278661,20,0.21089699999999997,13468.0,20.201898990505047,0.0,bowtie,0.20201898990505046,0.9879985600071999,0.012001439992800036,0.7979810100949495,3,0.0,0.0,0.0,0.0,0.0,0.0
G000007305,G000215995,0.23182745600000002,19.94212862,20,0.295981,22873.0,34.309328453357736,0.0,bowtie,0.34309328453357735,0.9879985600071999,0.012001439992800036,0.6569067154664227,4,0.0,0.0,0.0,0.0,0.0,0.0
G000265525,G000966265,0.288332829,23.93780796,20,0.243761,25818.0,38.72680636596817,0.0,bowtie,0.3872680636596817,0.9879985600071999,0.012001439992800036,0.6127319363403183,3,0.0,0.0,0.0,0.0,0.0,0.0
G000019805,G001189275,0.206485765,18.049996,16,0.295981,16575.0,24.86237568812156,0.0,bowtie,0.2486237568812156,0.9879985600071999,0.012001439992800036,0.7513762431187844,4,0.0,0.0,0.0,0.0,0.0,0.0
G000190315,G001316025,0.20227703,17.72951432,16,0.23010999999999998,36027.0,54.040229798851,0.0,bowtie,0.54040229798851,0.9879985600071999,0.012001439992800036,0.4595977020114899,3,0.0,0.0,0.0,0.0,0.0,0.0
G001462395,G001412615,0.207962275,18.16200204,16,0.243761,5439.0,8.158459207703961,0.0,bowtie,0.08158459207703961,0.9879985600071999,0.012001439992800036,0.9184154079229604,3,0.0,0.0,0.0,0.0,0.0,0.0
G000747605,G001315825,0.199554622,17.52125173,16,0.23010999999999998,7163.0,10.744446277768612,0.0,bowtie,0.10744446277768611,0.9879985600071999,0.012001439992800036,0.8925555372223138,3,0.0,0.0,0.0,0.0,0.0,0.0
G001316085,G001316045,0.19335309,17.04400628,16,0.19173099999999998,9960.0,14.939925300373499,0.0,bowtie,0.149399253003735,0.9879985600071999,0.012001439992800036,0.850600746996265,3,0.0,0.0,0.0,0.0,0.0,0.0
G000179575,G000017185,0.22679897300000001,19.57174494,20,0.23010999999999998,18967.0,28.450357748211257,0.0,bowtie,0.2845035774821126,0.9879985600071999,0.012001439992800036,0.7154964225178874,3,0.0,0.0,0.0,0.0,0.0,0.0
G000402355,G000830275,0.661411409,43.94976941,40,1.0,2090.0,3.134984325078374,0.0,bowtie,0.03134984325078374,0.9879985600071999,0.012001439992800036,0.9686501567492163,4,0.0,0.0,0.0,0.0,0.0,0.0
G001515205,G001515215,0.49043662200000004,35.99957211,40,0.295981,2008.0,3.0119849400753,0.0,bowtie,0.030119849400752997,0.9879985600071999,0.012001439992800036,0.969880150599247,4,0.0,0.0,0.0,0.0,0.0,0.0
G001399805,G001399795,0.53153119,38.07902343,40,1.0,2265.0,3.397483012584937,0.0,bowtie,0.03397483012584937,0.9879985600071999,0.012001439992800036,0.9660251698741507,4,0.0,0.0,0.0,0.0,0.0,0.0
G000399825,G000375685,0.577436206,40.27106601,40,1.0,2777.0,4.165479172604137,0.0,bowtie,0.04165479172604137,0.9879985600071999,0.012001439992800036,0.9583452082739586,4,0.0,0.0,0.0,0.0,0.0,0.0
G000092185,G000264495,0.525434874,37.77769116,40,1.0,4978.0,7.466962665186674,0.0,bowtie,0.07466962665186674,0.9879985600071999,0.012001439992800036,0.9253303733481333,4,0.0,0.0,0.0,0.0,0.0,0.0
G000015145,G000223395,0.580348636,40.40566528,40,0.243761,2255.0,3.382483087584562,0.0,bowtie,0.03382483087584562,0.9879985600071999,0.012001439992800036,0.9661751691241544,3,0.0,0.0,0.0,0.0,0.0,0.0
G000144915,G000317795,0.518015074,37.40762083,40,0.263022,2553.0,3.829480852595737,0.0,bowtie,0.03829480852595737,0.9879985600071999,0.012001439992800036,0.9617051914740427,4,0.0,0.0,0.0,0.0,0.0,0.0
G000011205,G000389735,0.514743202,37.24326599,40,1.0,5728.0,8.5919570402148,0.0,bowtie,0.085919570402148,0.9879985600071999,0.012001439992800036,0.914080429597852,4,0.0,0.0,0.0,0.0,0.0,0.0
G001723855,G001723845,0.50293281,36.64399754,40,0.164662,11396.0,17.093914530427348,0.0,bowtie,0.17093914530427348,0.9879985600071999,0.012001439992800036,0.8290608546957265,3,0.0,0.0,0.0,0.0,0.0,0.0
G900095815,G000166095,0.488043988,35.87495511,40,0.295981,7578.0,11.366943165284175,0.0,bowtie,0.11366943165284174,0.9879985600071999,0.012001439992800036,0.8863305683471583,4,0.0,0.0,0.0,0.0,0.0,0.0
G001871415,G000830295,0.9247209890000001,53.14287851,60,1.0,1607.0,2.410487947560262,0.0,bowtie,0.024104879475602622,0.9879985600071999,0.012001439992800036,0.9758951205243974,4,0.0,0.0,0.0,0.0,0.0,0.0
G001940725,G001940645,0.9661817509999999,54.31837182,60,1.0,968.0,1.4519927400362997,0.0,bowtie,0.014519927400362998,0.9879985600071999,0.012001439992800036,0.985480072599637,4,0.0,0.0,0.0,0.0,0.0,0.0
G001563325,G001940655,1.023133348,55.83069472,60,1.0,654.0,0.9809950950245249,0.0,bowtie,0.009809950950245248,0.9879985600071999,0.012001439992800036,0.9901900490497547,4,0.0,0.0,0.0,0.0,0.0,0.0
G001717015,G001940665,0.939711685,53.57541273,60,1.0,1310.0,1.9649901750491245,0.0,bowtie,0.019649901750491246,0.9879985600071999,0.012001439992800036,0.9803500982495088,4,0.0,0.0,0.0,0.0,0.0,0.0
G000270325,G002011075,0.958954167,54.11810412,60,1.0,954.0,1.430992845035775,0.0,bowtie,0.014309928450357749,0.9879985600071999,0.012001439992800036,0.9856900715496423,4,0.0,0.0,0.0,0.0,0.0,0.0
G000993805,G000019605,1.0802482070000001,57.23629784,60,1.0,1471.0,2.2064889675551624,0.0,bowtie,0.022064889675551622,0.9879985600071999,0.012001439992800036,0.9779351103244484,4,0.0,0.0,0.0,0.0,0.0,0.0
G002011125,G000007185,0.97194198,54.47660462,60,1.0,2339.0,3.5084824575877116,0.0,bowtie,0.03508482457587712,0.9879985600071999,0.012001439992800036,0.9649151754241229,4,0.0,0.0,0.0,0.0,0.0,0.0
G000008265,G001856825,0.9844275579999999,54.81543838,60,1.0,2956.0,4.43397783011085,0.0,bowtie,0.044339778301108496,0.9879985600071999,0.012001439992800036,0.9556602216988915,4,0.0,0.0,0.0,0.0,0.0,0.0
G001800815,G001595885,0.913006051,52.79879177,60,0.295981,4192.0,6.287968560157199,0.0,bowtie,0.06287968560157199,0.9879985600071999,0.012001439992800036,0.937120314398428,4,0.0,0.0,0.0,0.0,0.0,0.0
G001766815,G001914405,1.06378851,56.84214166,60,0.295981,1681.0,2.521487392563037,0.0,bowtie,0.025214873925630373,0.9879985600071999,0.012001439992800036,0.9747851260743696,4,0.0,0.0,0.0,0.0,0.0,0.0
G000173675,G000173675,0.0,0.0,0,0.0,66667.0,100.0,0.0,bowtie,1.0,0.9879985600071999,0.012001439992800036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
G000307305,G000307305,0.0,0.0,0,0.0,66667.0,100.0,0.0,bowtie,1.0,0.9879985600071999,0.012001439992800036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
G000421185,G000421185,0.0,0.0,0,0.0,66667.0,100.0,0.0,bowtie,1.0,0.9879985600071999,0.012001439992800036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
G000422285,G000422285,0.0,0.0,0,0.0,66667.0,100.0,0.0,bowtie,1.0,0.9879985600071999,0.012001439992800036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
G000770635,G000770635,0.0,0.0,0,0.0,66667.0,100.0,0.0,bowtie,1.0,0.9879985600071999,0.012001439992800036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
G001004105,G001004105,0.0,0.0,0,0.0,66667.0,100.0,0.0,bowtie,1.0,0.9879985600071999,0.012001439992800036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
G001679155,G001679155,0.0,0.0,0,0.0,66667.0,100.0,0.0,bowtie,1.0,0.9879985600071999,0.012001439992800036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
G001685465,G001685465,0.0,0.0,0,0.0,66667.0,100.0,0.0,bowtie,1.0,0.9879985600071999,0.012001439992800036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
G001887595,G001887595,0.0,0.0,0,0.0,66667.0,100.0,0.0,bowtie,1.0,0.9879985600071999,0.012001439992800036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
G900156635,G900156635,0.0,0.0,0,0.0,66667.0,100.0,0.0,bowtie,1.0,0.9879985600071999,0.012001439992800036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
