Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
scaffold19578-166705,150,0.108333,NA,6,1224,5,0.545455
scaffold15881-84359,150,0.0166667,NA,1,201174,1,0.5
scaffold66954-14828,150,0.025,NA,1,1239,1,0.5
scaffold22187-51242,150,0.00833333,NA,1,NA,0,1
scaffold21864-114121,150,0.125,NA,6,1224,5,0.545455
scaffold66710-36,150,0.00833333,NA,1,NA,0,1
scaffold47319-15040,150,0.025,NA,1,1224,1,0.5
scaffold34063-32723,150,0,NA,0,NA,0,0
scaffold18053-187108,150,0.05,NA,2,57723,1,0.666667
scaffold50032-37180,150,0.2,NA,9,976,6,0.6
scaffold28723-85155,150,0.0166667,NA,2,NA,0,1
scaffold18053-87739,150,0.0166667,NA,1,1224,1,0.5
scaffold67987-16021,150,0,NA,0,NA,0,0
scaffold18270-19862,150,0.1,NA,4,976,3,0.571429
scaffold51890-15091,150,0.0166667,NA,1,1239,1,0.5
scaffold25026-122876,150,0.208333,NA,12,976,5,0.705882
scaffold15772-113143,150,0.025,NA,3,NA,0,1
scaffold22407-36689,150,0.0166667,NA,1,201174,1,0.5
scaffold37112-23597,150,0.00833333,NA,1,NA,0,1
scaffold14575-30428,150,0.00833333,NA,1,NA,0,1
scaffold31463-32,150,0.0333333,NA,2,1224,1,0.666667
scaffold1651-6899,150,0.025,NA,2,40117,1,0.666667
scaffold27742-10429,150,0.116667,NA,4,1224,3,0.571429
scaffold17401-125713,150,0.0166667,NA,2,NA,0,1
scaffold35145-20355,150,0.1,NA,4,976,2,0.666667
scaffold60275-27467,150,0.0333333,NA,3,74152,1,0.75
scaffold14902-156776,150,0.00833333,NA,1,NA,0,1
scaffold17338-22,150,0.00833333,NA,1,NA,0,1
scaffold23612-33058,150,0.025,NA,1,28890,1,0.5
scaffold28939-84402,150,0.0166667,NA,2,NA,0,1
scaffold67681-8218,150,0.0333333,NA,2,1239,1,0.666667
scaffold29591-17323,150,0.05,NA,3,976,1,0.75
scaffold24483-120484,150,0.0416667,NA,2,1117,1,0.666667
scaffold14792-155320,150,0.025,NA,1,204428,1,0.5
scaffold27413-90816,150,0.158333,NA,9,1224,5,0.642857
scaffold54288-45762,150,0.0166667,NA,1,976,1,0.5
scaffold20773-91134,150,0,NA,0,NA,0,0
scaffold17729-120301,150,0.0333333,NA,2,1752720,1,0.666667
scaffold32210-24213,150,0.00833333,NA,1,NA,0,1
scaffold15119-134849,150,0.05,NA,3,1224,2,0.6
scaffold28503-51132,150,0.0333333,NA,2,976,1,0.666667
scaffold395-3597,150,0,NA,0,NA,0,0
scaffold4204-597,150,0.0416667,NA,3,1224,2,0.6
scaffold18379-72446,150,0.0333333,NA,3,1224,1,0.75
scaffold28723-117244,150,0,NA,0,NA,0,0
scaffold32318-19550,150,0.0416667,NA,3,1752734,1,0.75
scaffold25134-46350,150,0.075,NA,3,976,3,0.5
scaffold17292-105859,150,0.0166667,NA,1,1239,1,0.5
scaffold19578-102549,150,0.233333,NA,11,1224,5,0.6875
scaffold29374-27040,150,0.0583333,NA,3,1224,2,0.6
scaffold36024-37314,150,0,NA,0,NA,0,0
scaffold14681-39436,150,0.0833333,NA,4,1117,2,0.666667
scaffold55271-47567,150,0.0166667,NA,1,1239,1,0.5
scaffold58319-41052,150,0.05,NA,3,976,2,0.6
scaffold22407-103784,150,0.00833333,NA,1,NA,0,1
scaffold39408-30,150,0.0416667,NA,2,1224,2,0.5
scaffold33084-79308,150,0.0333333,NA,2,1134404,1,0.666667
scaffold47970-18010,150,0.0416667,NA,3,1134404,1,0.75
scaffold15881-41301,150,0.025,NA,3,NA,0,1
scaffold14356-81523,150,0.0583333,NA,3,1117,1,0.75
scaffold16771-18,150,0,NA,0,NA,0,0
scaffold68682-24662,150,0.00833333,NA,1,NA,0,1
scaffold6910-9,150,0.366667,NA,18,1224,9,0.666667
scaffold40478-20756,150,0.025,NA,1,203691,1,0.5
scaffold15334-204130,150,0,NA,0,NA,0,0
scaffold27028-931,150,0.0416667,NA,2,1239,2,0.5
scaffold69443-6,150,0.00833333,NA,1,NA,0,1
scaffold67399-1957,150,0.025,NA,2,201174,1,0.666667
scaffold23067-101651,150,0.00833333,NA,1,NA,0,1
scaffold20773-84475,150,0.0166667,NA,2,NA,0,1
scaffold43092-16009,150,0.00833333,NA,1,NA,0,1
scaffold38634-75351,150,0.0166667,NA,2,NA,0,1
scaffold69516-4017,150,0.0166667,NA,2,NA,0,1
scaffold60711-6826,150,0.0333333,NA,3,1752719,1,0.75
scaffold67627-28496,150,0.00833333,NA,1,NA,0,1
scaffold61471-13657,150,0,NA,0,NA,0,0
scaffold16208-46171,150,0.00833333,NA,1,NA,0,1
scaffold26442-88475,150,0.00833333,NA,1,NA,0,1
scaffold43092-30991,150,0.00833333,NA,1,NA,0,1
scaffold31884-64126,150,0.0916667,NA,5,1224,4,0.555556
scaffold14356-299473,150,0.0666667,NA,4,28890,2,0.666667
scaffold16751-70896,150,0.0583333,NA,3,1239,3,0.5
scaffold16208-170102,150,0,NA,0,NA,0,0
scaffold23285-54132,150,0.025,NA,2,201174,1,0.666667
scaffold3920-1168,150,0.025,NA,1,1224,1,0.5
scaffold34711-30723,150,0.258333,NA,12,1224,8,0.6
scaffold20011-101142,150,0.025,NA,2,1134404,1,0.666667
scaffold1132-2301,150,0.05,NA,4,203691,1,0.8
scaffold15661-191451,150,0.0166667,NA,1,1239,1,0.5
scaffold62562-30086,150,0.0833333,NA,4,1224,3,0.571429
scaffold47424-17335,150,0.00833333,NA,1,NA,0,1
scaffold32318-112801,150,0.00833333,NA,1,NA,0,1
scaffold26334-25287,150,0.0166667,NA,1,1224,1,0.5
scaffold57222-18711,150,0.0166667,NA,1,1224,1,0.5
scaffold63533-20,150,0.0166667,NA,2,NA,0,1
scaffold20667-43048,150,0.0416667,NA,3,201174,2,0.6
scaffold39070-5780,150,0.00833333,NA,1,NA,0,1
scaffold69659-6831,150,0,NA,0,NA,0,0
scaffold29808-47383,150,0.025,NA,2,1224,1,0.666667
scaffold35036-77099,150,0,NA,0,NA,0,0
scaffold49385-23905,150,0.0416667,NA,2,544448,1,0.666667
scaffold35914-16206,150,0.0166667,NA,1,1239,1,0.5
scaffold67170-671,150,0.383333,NA,16,1224,12,0.571429
scaffold24158-862,150,0.0166667,NA,1,1117,1,0.5
scaffold29591-30627,150,0.0333333,NA,2,1224,1,0.666667
scaffold22297-94613,150,0.0666667,NA,4,1224,2,0.666667
scaffold24702-63682,150,0.00833333,NA,1,NA,0,1
scaffold68227-1697,150,0.075,NA,4,1239,3,0.571429
scaffold26871-122023,150,0.025,NA,2,1224,1,0.666667
scaffold31775-63686,150,0,NA,0,NA,0,0
scaffold38090-12979,150,0.0416667,NA,2,1239,1,0.666667
scaffold41462-27231,150,0.0666667,NA,4,976,3,0.571429
scaffold14681-164268,150,0,NA,0,NA,0,0
scaffold20446-85924,150,0.00833333,NA,1,NA,0,1
scaffold66767-21162,150,0.0166667,NA,2,NA,0,1
scaffold25460-44412,150,0.0583333,NA,2,1239,2,0.5
scaffold26226-87062,150,0.05,NA,3,1224,2,0.6
scaffold63964-8001,150,0,NA,0,NA,0,0
scaffold26115-4204,150,0.0416667,NA,3,28889,1,0.75
scaffold31992-56965,150,0.133333,NA,8,976,3,0.727273
scaffold56795-21713,150,0.0666667,NA,3,976,2,0.6
scaffold14977-35,150,0.05,NA,4,1224,1,0.8
scaffold26936-63,150,0.0833333,NA,3,1239,3,0.5
scaffold67618-8388,150,0.0666667,1239,4,1752718,1,0.8
scaffold15011-89833,150,0.15,NA,6,1224,6,0.5
scaffold57660-27905,150,0.166667,NA,9,976,5,0.642857
scaffold34930-59657,150,0.0166667,NA,1,1239,1,0.5
scaffold33084-78135,150,0.00833333,NA,1,NA,0,1
scaffold43850-18810,150,0.0416667,NA,2,976,2,0.5
scaffold22187-73724,150,0.0583333,NA,3,1224,1,0.75
scaffold53958-2986,150,0.075,1239,5,544448,1,0.833333
scaffold37437-58175,150,0.075,NA,3,976,2,0.6
scaffold635-6614,150,0.025,NA,2,1224,1,0.666667
scaffold39284-28468,150,0.0166667,NA,2,NA,0,1
scaffold23393-11282,150,0.0166667,NA,1,1239,1,0.5
scaffold14466-113100,150,0.00833333,NA,1,NA,0,1
scaffold52648-29967,150,0.0166667,NA,1,28890,1,0.5
scaffold31444-43878,150,0.0583333,NA,5,1224,2,0.714286
