Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NC_029262.1-994517,150,0.00833333,NA,1,NA,0,1
NC_029265.1-33271,150,0.191667,NA,12,201174,10,0.545455
NC_029262.1-283760,150,0.0416667,NA,3,1224,1,0.75
NC_029264.1-1238600,150,0.191667,NA,12,201174,9,0.571429
NC_029256.1-2571113,150,0.075,NA,4,1224,4,0.5
NC_029259.1-2319869,150,0.075,NA,4,976,2,0.666667
NC_029259.1-1129328,150,0,NA,0,NA,0,0
NC_029263.1-1566330,150,0.0333333,NA,2,1224,2,0.5
NC_029263.1-1763521,150,0.00833333,NA,1,NA,0,1
NC_029261.1-981354,150,0.00833333,NA,1,NA,0,1
NC_029258.1-780870,150,0.0666667,201174,6,1224,2,0.75
NC_029266.1-1724289,150,0.0166667,NA,1,1297,1,0.5
NC_029256.1-689656,150,0.0416667,NA,3,1239,1,0.75
NC_029265.1-383182,150,0.025,NA,1,976,1,0.5
NC_029265.1-495244,150,0.0583333,NA,4,1224,2,0.666667
NC_029259.1-1045997,150,0.05,NA,3,1224,2,0.6
NC_029262.1-1141452,150,0.00833333,NA,1,NA,0,1
NC_029266.1-1645709,150,0.00833333,NA,1,NA,0,1
NC_029261.1-1013194,150,0,NA,0,NA,0,0
NC_029257.1-2089549,150,0.0333333,NA,2,1224,1,0.666667
NC_029267.1-1419296,150,0.0333333,NA,2,1239,1,0.666667
NC_029267.1-664184,150,0.0166667,NA,1,1224,1,0.5
NC_029259.1-2082243,150,0.00833333,NA,1,NA,0,1
NC_029257.1-1772936,150,0.366667,NA,31,1224,11,0.738095
NC_029258.1-1225286,150,0,NA,0,NA,0,0
NC_029265.1-1477938,150,0.0333333,NA,4,NA,0,1
NC_029265.1-519074,150,0.0166667,NA,1,28890,1,0.5
NC_029257.1-2282601,150,0.0166667,NA,1,1239,1,0.5
NC_029256.1-2799967,150,0.00833333,NA,1,NA,0,1
NC_029256.1-2033286,150,0.0333333,NA,2,976,1,0.666667
NC_029262.1-1965362,150,0,NA,0,NA,0,0
NC_029259.1-1341928,150,0.0166667,NA,1,203691,1,0.5
NC_029266.1-767592,150,0.0416667,NA,4,976,1,0.8
NC_029263.1-949159,150,0.0333333,NA,2,201174,2,0.5
NC_029257.1-195972,150,0.00833333,NA,1,NA,0,1
NC_029266.1-1058109,150,0.075,NA,3,1224,2,0.6
NC_029264.1-335796,150,0.0333333,NA,2,1224,2,0.5
NC_029261.1-1374821,150,0.0166667,NA,1,1224,1,0.5
NC_029263.1-56942,150,0.0333333,NA,2,201174,2,0.5
NC_029259.1-423238,150,0.0166667,NA,2,NA,0,1
NC_029263.1-1569963,150,0.00833333,NA,1,NA,0,1
NC_029258.1-1454940,150,0.0333333,NA,2,1239,1,0.666667
NC_029256.1-258995,150,0.00833333,NA,1,NA,0,1
NC_029259.1-1460218,150,0.0333333,NA,2,1239,1,0.666667
NC_029258.1-2307841,150,0,NA,0,NA,0,0
NC_029257.1-1360193,150,0,NA,0,NA,0,0
NC_029257.1-1397588,150,0.0416667,NA,2,1239,2,0.5
NC_029257.1-2288633,150,0.00833333,NA,1,NA,0,1
NC_029256.1-613621,150,0.00833333,NA,1,NA,0,1
NC_029260.1-1140567,150,0.025,NA,2,1224,1,0.666667
NC_029256.1-59713,150,0.25,NA,11,1239,7,0.611111
NC_029257.1-1170836,150,0.00833333,NA,1,NA,0,1
NC_029260.1-320458,150,0.025,NA,1,976,1,0.5
NC_029262.1-1972180,150,0.00833333,NA,1,NA,0,1
NC_029257.1-86301,150,0.00833333,NA,1,NA,0,1
NC_029259.1-858409,150,0.141667,NA,8,1224,7,0.533333
NC_029261.1-825360,150,0.183333,NA,11,976,5,0.6875
NC_029259.1-1890042,150,0.00833333,NA,1,NA,0,1
NC_029262.1-353307,150,0.00833333,NA,1,NA,0,1
NC_029266.1-671647,150,0.00833333,NA,1,NA,0,1
NC_029260.1-258116,150,0.00833333,NA,1,NA,0,1
NC_029261.1-1551831,150,0.133333,201174,10,28890,3,0.769231
NC_029267.1-577373,150,0.0166667,NA,1,201174,1,0.5
NC_029258.1-305949,150,0.025,NA,3,NA,0,1
NC_029266.1-956245,150,0.0166667,NA,1,1224,1,0.5
NC_029263.1-1710346,150,0.0333333,NA,1,976,1,0.5
NC_029261.1-1050435,150,0,NA,0,NA,0,0
NC_029261.1-1580198,150,0.116667,1239,6,976,2,0.75
NC_029263.1-1379834,150,0.0333333,NA,3,651137,1,0.75
NC_029264.1-508858,150,0,NA,0,NA,0,0
NC_029256.1-1837137,150,0.0333333,NA,2,74201,1,0.666667
NC_029258.1-870533,150,0.0916667,NA,4,544448,2,0.666667
NC_029261.1-312351,150,0.00833333,NA,1,NA,0,1
NC_029257.1-149717,150,0.025,NA,1,1239,1,0.5
NC_029256.1-1638581,150,0.0166667,NA,1,1224,1,0.5
NC_029259.1-1330791,150,0,NA,0,NA,0,0
NC_029260.1-1319606,150,0.025,NA,2,1224,1,0.666667
NC_029263.1-1560121,150,0.025,NA,2,976,1,0.666667
NC_029265.1-827783,150,0.0166667,NA,1,1239,1,0.5
NC_029263.1-507583,150,0.00833333,NA,1,NA,0,1
NC_029265.1-147016,150,0.05,NA,1,28890,1,0.5
NC_029256.1-2266570,150,0.00833333,NA,1,NA,0,1
NC_029264.1-133613,150,0.00833333,NA,1,NA,0,1
NC_029267.1-1783776,150,0.0166667,NA,1,28890,1,0.5
NC_029262.1-813703,150,0.0333333,NA,2,1224,1,0.666667
NC_029256.1-31221,150,0.00833333,NA,1,NA,0,1
NC_029267.1-187959,150,0.00833333,NA,1,NA,0,1
NC_029262.1-1776241,150,0.025,NA,2,1224,1,0.666667
NC_029258.1-1984591,150,0.0166667,NA,1,1117,1,0.5
NC_029262.1-1130485,150,0.0416667,NA,2,201174,1,0.666667
NC_029266.1-612170,150,0.0583333,NA,2,976,2,0.5
NC_029256.1-2524454,150,0.00833333,NA,1,NA,0,1
NC_029256.1-2380351,150,0.0166667,NA,2,NA,0,1
NC_029256.1-2811732,150,0.0416667,NA,2,1224,1,0.666667
NC_029266.1-1906439,150,0.00833333,NA,1,NA,0,1
NC_029266.1-1256200,150,0.025,NA,2,1224,1,0.666667
NC_029259.1-38289,150,0,NA,0,NA,0,0
NC_029261.1-723436,150,0.208333,NA,13,201174,9,0.590909
NC_029262.1-1594648,150,0,NA,0,NA,0,0
NC_029264.1-1389403,150,0.0166667,NA,1,1224,1,0.5
NC_029267.1-204076,150,0.025,NA,1,1224,1,0.5
NC_029263.1-1180761,150,0.00833333,NA,1,NA,0,1
NC_029267.1-805255,150,0,NA,0,NA,0,0
NC_029263.1-214739,150,0.0166667,NA,1,67812,1,0.5
NC_029258.1-2099479,150,0.00833333,NA,1,NA,0,1
NC_029258.1-450457,150,0.0416667,NA,2,544448,1,0.666667
NC_029262.1-233954,150,0.0166667,NA,1,1117,1,0.5
NC_029262.1-1006448,150,0.05,NA,1,28889,1,0.5
NC_029264.1-1407159,150,0.00833333,NA,1,NA,0,1
NC_029264.1-175697,150,0.00833333,NA,1,NA,0,1
NC_029264.1-1145017,150,0.05,NA,2,651137,1,0.666667
NC_029263.1-267492,150,0.0666667,NA,4,1224,4,0.5
NC_029257.1-330590,150,0.108333,201174,10,1224,2,0.833333
NC_029261.1-2066585,150,0.291667,NA,11,1224,6,0.647059
NC_029263.1-1617935,150,0.0166667,NA,1,1224,1,0.5
NC_029260.1-1119686,150,0.00833333,NA,1,NA,0,1
NC_029264.1-159873,150,0.0333333,NA,4,NA,0,1
NC_029260.1-1228378,150,0,NA,0,NA,0,0
NC_029256.1-387849,150,0.0416667,NA,3,1239,1,0.75
NC_029264.1-939762,150,0.141667,NA,6,1224,3,0.666667
NC_029259.1-1240930,150,0.0166667,NA,1,976,1,0.5
NC_029256.1-750256,150,0.0166667,NA,1,1239,1,0.5
NC_029262.1-799147,150,0.0333333,NA,3,976,1,0.75
NC_029263.1-81061,150,0.00833333,NA,1,NA,0,1
NC_029265.1-8784,150,0.0166667,NA,2,NA,0,1
NC_029264.1-618762,150,0.433333,NA,20,1224,19,0.512821
NC_029260.1-889954,150,0.00833333,NA,1,NA,0,1
NC_029256.1-1765306,150,0,NA,0,NA,0,0
NC_029260.1-450623,150,0,NA,0,NA,0,0
NC_029262.1-1644167,150,0.025,NA,2,74201,1,0.666667
NC_029267.1-1752671,150,0.0166667,NA,1,976,1,0.5
NC_029263.1-82079,150,0.05,NA,3,1224,2,0.6
NC_029267.1-14099,150,0.00833333,NA,1,NA,0,1
NC_029258.1-176904,150,0.0166667,NA,2,NA,0,1
NC_029257.1-1418115,150,0,NA,0,NA,0,0
NC_029262.1-1086773,150,0,NA,0,NA,0,0
NC_029258.1-1640884,150,0,NA,0,NA,0,0
NC_029262.1-335016,150,0.00833333,NA,1,NA,0,1
NC_029256.1-554422,150,0.0166667,NA,1,1752720,1,0.5
NC_029259.1-541433,150,0,NA,0,NA,0,0
NC_029261.1-1123077,150,0.025,NA,2,1224,1,0.666667
NC_029256.1-164459,150,0,NA,0,NA,0,0
NC_029260.1-236301,150,0,NA,0,NA,0,0
NC_029262.1-927358,150,0.0333333,NA,2,1224,1,0.666667
NC_029260.1-1280568,150,0.0583333,NA,3,976,3,0.5
NC_029263.1-89283,150,0.0666667,NA,4,1224,2,0.666667
NC_029261.1-1628877,150,0.0416667,NA,3,976,1,0.75
NC_029261.1-1236034,150,0.025,NA,2,1224,1,0.666667
NC_029264.1-961392,150,0.0166667,NA,1,1239,1,0.5
NC_029265.1-640114,150,0.1,NA,8,1224,3,0.727273
NC_029257.1-897692,150,0.00833333,NA,1,NA,0,1
NC_029258.1-122730,150,0,NA,0,NA,0,0
NC_029260.1-179857,150,0.0583333,NA,3,1239,2,0.6
NC_029261.1-66249,150,0.125,NA,6,976,3,0.666667
NC_029258.1-359358,150,0,NA,0,NA,0,0
NC_029259.1-573545,150,0.0416667,NA,2,1117,1,0.666667
NC_029264.1-1038941,150,0,NA,0,NA,0,0
NC_029260.1-1571188,150,0.05,NA,2,1224,2,0.5
NC_029261.1-1874447,150,0.0583333,NA,3,1224,2,0.6
NC_029265.1-146249,150,0.0333333,NA,4,NA,0,1
NC_029260.1-716026,150,0,NA,0,NA,0,0
NC_029266.1-1132275,150,0,NA,0,NA,0,0
NC_029260.1-1471506,150,0.158333,NA,5,1239,4,0.555556
NC_029265.1-835874,150,0.0666667,NA,4,28890,2,0.666667
NC_029260.1-505396,150,0.0416667,NA,3,1224,2,0.6
NC_029265.1-930346,150,0.025,NA,1,1239,1,0.5
NC_029263.1-1205718,150,0,NA,0,NA,0,0
NC_029260.1-1398586,150,0.025,NA,1,200795,1,0.5
NC_029258.1-2146945,150,0.025,NA,2,976,1,0.666667
NC_029259.1-2314660,150,0.0166667,NA,1,1855361,1,0.5
NC_029258.1-1186426,150,0.141667,NA,7,1224,6,0.538462
NC_029265.1-479206,150,0.025,NA,2,1224,1,0.666667
NC_029258.1-848928,150,0.0416667,NA,2,1224,2,0.5
NC_029259.1-11066,150,0.0166667,NA,2,NA,0,1
NC_029256.1-2524982,150,0.0833333,NA,4,1239,3,0.571429
NC_029265.1-231325,150,0.075,NA,2,1239,2,0.5
NC_029259.1-1631663,150,0.00833333,NA,1,NA,0,1
NC_029267.1-1195732,150,0.425,NA,26,1224,19,0.577778
NC_029266.1-1196219,150,0.00833333,NA,1,NA,0,1
NC_029266.1-970490,150,0.00833333,NA,1,NA,0,1
NC_029260.1-1010558,150,0.025,NA,1,976,1,0.5
NC_029261.1-91329,150,0.1,NA,4,976,3,0.571429
NC_029266.1-600031,150,0.0166667,NA,1,976,1,0.5
NC_029259.1-1419373,150,0.00833333,NA,1,NA,0,1
NC_029263.1-296044,150,0.0166667,NA,1,1752733,1,0.5
NC_029257.1-480083,150,0.0166667,NA,1,1224,1,0.5
NC_029260.1-1680469,150,0.0166667,NA,1,32066,1,0.5
NC_029264.1-1183019,150,0,NA,0,NA,0,0
NC_029259.1-2132049,150,0.0166667,NA,1,1817916,1,0.5
NC_029266.1-357935,150,0.0583333,NA,5,976,1,0.833333
NC_029257.1-2207370,150,0.00833333,NA,1,NA,0,1
NC_029258.1-766841,150,0.025,NA,1,1224,1,0.5
NC_029263.1-1833318,150,0.0583333,NA,3,1224,2,0.6
NC_029262.1-1468825,150,0.00833333,NA,1,NA,0,1
NC_029265.1-1466993,150,0.00833333,NA,1,NA,0,1
NC_029265.1-246511,150,0,NA,0,NA,0,0
NC_029265.1-1310686,150,0.0416667,NA,3,1239,1,0.75
NC_029256.1-2084739,150,0.025,NA,2,976,1,0.666667
NC_029257.1-539730,150,0.0833333,NA,3,1239,2,0.6
NC_029267.1-1265216,150,0.0166667,NA,1,1817803,1,0.5
NC_029266.1-1273833,150,0,NA,0,NA,0,0
NC_029256.1-279107,150,0,NA,0,NA,0,0
NC_029256.1-262392,150,0.0416667,NA,2,203691,2,0.5
NC_029258.1-2076510,150,0.05,NA,3,1239,2,0.6
NC_029256.1-374711,150,0.025,NA,3,NA,0,1
NC_029265.1-244913,150,0.0416667,NA,1,976,1,0.5
NC_029257.1-1368161,150,0.00833333,NA,1,NA,0,1
NC_029259.1-2045689,150,0.0166667,NA,2,NA,0,1
NC_029267.1-1630012,150,0,NA,0,NA,0,0
NC_029257.1-1614797,150,0.025,NA,1,976,1,0.5
NC_029266.1-1358344,150,0.025,NA,2,1239,1,0.666667
NC_029266.1-1490807,150,0,NA,0,NA,0,0
NC_029257.1-1320519,150,0,NA,0,NA,0,0
NC_029265.1-338057,150,0.00833333,NA,1,NA,0,1
NC_029257.1-640206,150,0.00833333,NA,1,NA,0,1
NC_029263.1-712621,150,0.0416667,NA,2,203682,1,0.666667
NC_029263.1-1309490,150,0.00833333,NA,1,NA,0,1
NC_029264.1-446663,150,0.0583333,NA,4,1224,2,0.666667
NC_029263.1-1529864,150,0.025,NA,1,203682,1,0.5
NC_029256.1-1340059,150,0,NA,0,NA,0,0
NC_029256.1-2884440,150,0.0333333,NA,4,NA,0,1
NC_029259.1-2303318,150,0.00833333,NA,1,NA,0,1
NC_029259.1-406864,150,0.0166667,NA,1,544448,1,0.5
NC_029267.1-1580896,150,0.0833333,NA,5,1224,3,0.625
NC_029263.1-480747,150,0.0333333,NA,1,203691,1,0.5
NC_029259.1-1173636,150,0.075,NA,3,1224,3,0.5
NC_029261.1-2024305,150,0.0666667,NA,5,1224,2,0.714286
NC_029266.1-409769,150,0.166667,NA,9,1224,4,0.692308
NC_029258.1-1633717,150,0.05,NA,4,1224,2,0.666667
NC_029261.1-1435224,150,0.0333333,NA,3,201174,1,0.75
NC_029267.1-1658870,150,0.025,NA,2,28890,1,0.666667
NC_029263.1-439412,150,0.0166667,NA,1,1239,1,0.5
NC_029264.1-707186,150,0.0333333,NA,2,1239,1,0.666667
NC_029258.1-150753,150,0,NA,0,NA,0,0
NC_029263.1-896775,150,0,NA,0,NA,0,0
NC_029256.1-2483911,150,0.025,NA,1,1293497,1,0.5
NC_029261.1-1465737,150,0.00833333,NA,1,NA,0,1
NC_029263.1-2791,150,0,NA,0,NA,0,0
NC_029265.1-1483268,150,0.108333,NA,5,1224,5,0.5
NC_029257.1-710146,150,0.00833333,NA,1,NA,0,1
NC_029261.1-1365437,150,0.0166667,NA,1,976,1,0.5
NC_029257.1-2206925,150,0.025,NA,2,1117,1,0.666667
NC_029256.1-1798812,150,0.0416667,NA,2,1239,2,0.5
NC_029267.1-1486645,150,0.0166667,NA,1,976,1,0.5
NC_029259.1-884598,150,0.0583333,NA,4,456828,1,0.8
NC_029260.1-1089311,150,0,NA,0,NA,0,0
NC_029259.1-929901,150,0.025,NA,1,976,1,0.5
NC_029258.1-1100727,150,0.241667,NA,13,1224,13,0.5
NC_029265.1-1328816,150,0.0166667,NA,2,NA,0,1
NC_029264.1-104956,150,0.025,NA,3,NA,0,1
NC_029264.1-1378646,150,0,NA,0,NA,0,0
NC_029266.1-728614,150,0.00833333,NA,1,NA,0,1
NC_029258.1-49535,150,0.025,NA,2,1224,1,0.666667
NC_029263.1-871344,150,0,NA,0,NA,0,0
NC_029267.1-1340077,150,0.0916667,1239,6,976,2,0.75
NC_029256.1-1196493,150,0.0666667,NA,4,1239,2,0.666667
NC_029258.1-1230221,150,0.00833333,NA,1,NA,0,1
NC_029257.1-1470492,150,0.0416667,NA,2,976,1,0.666667
NC_029258.1-417277,150,0.0333333,NA,3,1239,1,0.75
NC_029263.1-1167142,150,0,NA,0,NA,0,0
NC_029262.1-180246,150,0.0166667,NA,2,NA,0,1
NC_029258.1-1197671,150,0,NA,0,NA,0,0
NC_029256.1-968024,150,0.025,NA,2,201174,1,0.666667
NC_029261.1-341318,150,0.075,NA,4,976,2,0.666667
NC_029259.1-1983783,150,0,NA,0,NA,0,0
NC_029258.1-2034053,150,0.2,NA,12,201174,11,0.521739
NC_029266.1-623422,150,0.0833333,NA,5,976,2,0.714286
NC_029257.1-1614891,150,0.108333,NA,7,1239,5,0.583333
NC_029264.1-1459815,150,0.0583333,NA,3,1239,2,0.6
NC_029261.1-885491,150,0.05,NA,3,544448,1,0.75
NC_029259.1-913710,150,0.00833333,NA,1,NA,0,1
NC_029263.1-1603672,150,0.108333,NA,4,203691,2,0.666667
NC_029261.1-786802,150,0.025,NA,2,976,1,0.666667
NC_029262.1-1738599,150,0.308333,201174,29,1224,5,0.852941
NC_029258.1-675192,150,0.00833333,NA,1,NA,0,1
NC_029266.1-632735,150,0.025,NA,2,976,1,0.666667
NC_029261.1-365544,150,0.025,NA,2,976,1,0.666667
NC_029256.1-2576415,150,0.0666667,NA,5,976,2,0.714286
NC_029263.1-1831887,150,0.025,NA,1,1134404,1,0.5
NC_029266.1-1276141,150,0.0583333,NA,4,1224,3,0.571429
NC_029257.1-1511390,150,0,NA,0,NA,0,0
NC_029263.1-1808355,150,0.0416667,NA,4,976,1,0.8
NC_029257.1-1092179,150,0.0166667,NA,1,1224,1,0.5
NC_029266.1-1533140,150,0.025,NA,1,201174,1,0.5
NC_029257.1-2083926,150,0.0583333,NA,3,976,3,0.5
NC_029266.1-269626,150,0.0333333,NA,4,NA,0,1
NC_029262.1-1047287,150,0.0833333,NA,5,201174,4,0.555556
NC_029257.1-131145,150,0.0416667,NA,3,1239,1,0.75
NC_029256.1-611501,150,0.0166667,NA,2,NA,0,1
NC_029262.1-1422009,150,0.025,NA,1,544448,1,0.5
NC_029263.1-145900,150,0.00833333,NA,1,NA,0,1
NC_029258.1-616167,150,0.025,NA,1,32066,1,0.5
NC_029263.1-2954,150,0.308333,NA,11,1224,9,0.55
NC_029260.1-1608502,150,0,NA,0,NA,0,0
NC_029259.1-731787,150,0,NA,0,NA,0,0
NC_029266.1-562596,150,0.00833333,NA,1,NA,0,1
NC_029265.1-313108,150,0.125,201174,13,1224,1,0.928571
NC_029259.1-1705169,150,0,NA,0,NA,0,0
NC_029261.1-1306440,150,0.0166667,NA,1,28889,1,0.5
NC_029266.1-1029009,150,0.0166667,NA,1,1117,1,0.5
NC_029257.1-1134778,150,0.0333333,NA,2,28890,1,0.666667
NC_029262.1-564867,150,0,NA,0,NA,0,0
NC_029265.1-289131,150,0.025,NA,3,NA,0,1
NC_029260.1-1133434,150,0.0166667,NA,2,NA,0,1
NC_029258.1-525436,150,0.0833333,NA,3,1224,2,0.6
NC_029263.1-1635392,150,0.00833333,NA,1,NA,0,1
NC_029265.1-674856,150,0.4,NA,24,1224,17,0.585366
NC_029264.1-550361,150,0.025,NA,1,1224,1,0.5
NC_029258.1-935927,150,0.00833333,NA,1,NA,0,1
NC_029258.1-1134288,150,0.0166667,NA,1,201174,1,0.5
NC_029263.1-900534,150,0.0666667,NA,4,201174,4,0.5
NC_029267.1-370753,150,0.0416667,NA,3,976,1,0.75
NC_029256.1-1455219,150,0.0166667,NA,1,1224,1,0.5
NC_029257.1-1211565,150,0.00833333,NA,1,NA,0,1
NC_029263.1-1426120,150,0.00833333,NA,1,NA,0,1
NC_029262.1-2016,150,0.183333,NA,10,1224,9,0.526316
NC_029258.1-1277499,150,0.0916667,NA,8,1224,3,0.727273
NC_029265.1-9298,150,0.025,NA,2,67818,1,0.666667
NC_029257.1-548052,150,0.0833333,NA,4,1239,4,0.5
NC_029256.1-925305,150,0.191667,NA,12,1224,7,0.631579
NC_029258.1-2157655,150,0.0666667,NA,3,1239,2,0.6
NC_029260.1-394157,150,0.0166667,NA,2,NA,0,1
NC_029260.1-1406647,150,0.00833333,NA,1,NA,0,1
NC_029257.1-1926906,150,0.0166667,NA,1,1239,1,0.5
NC_029256.1-2398898,150,0.0166667,NA,1,28890,1,0.5
NC_029257.1-455431,150,0,NA,0,NA,0,0
NC_029266.1-1054187,150,0.0166667,NA,1,976,1,0.5
NC_029262.1-1478958,150,0.0333333,NA,4,NA,0,1
NC_029261.1-179877,150,0.00833333,NA,1,NA,0,1
NC_029261.1-1924977,150,0.00833333,NA,1,NA,0,1
NC_029259.1-1698547,150,0.0916667,NA,5,201174,3,0.625
NC_029256.1-555201,150,0.025,NA,1,1224,1,0.5
NC_029266.1-462835,150,0,NA,0,NA,0,0
NC_029264.1-40568,150,0.025,NA,1,40117,1,0.5
NC_029258.1-204276,150,0.00833333,NA,1,NA,0,1
NC_029256.1-866474,150,0.0666667,NA,3,1239,2,0.6
NC_029257.1-2123025,150,0.025,NA,2,1297,1,0.666667
NC_029256.1-517060,150,0,NA,0,NA,0,0
NC_029262.1-854584,150,0.00833333,NA,1,NA,0,1
NC_029266.1-1337767,150,0.0166667,NA,1,74201,1,0.5
NC_029265.1-1262943,150,0.0916667,NA,6,201174,4,0.6
NC_029258.1-2372978,150,0.025,NA,1,1117,1,0.5
NC_029257.1-2388779,150,0.00833333,NA,1,NA,0,1
NC_029256.1-640153,150,0.00833333,NA,1,NA,0,1
NC_029259.1-1171846,150,0.0416667,NA,3,1224,1,0.75
NC_029256.1-2817759,150,0.00833333,NA,1,NA,0,1
NC_029267.1-1186915,150,0.00833333,NA,1,NA,0,1
NC_029259.1-2188284,150,0,NA,0,NA,0,0
NC_029261.1-458286,150,0.1,201174,7,1239,2,0.777778
NC_029258.1-1387386,150,0.0416667,NA,3,976,2,0.6
NC_029257.1-2083803,150,0.0333333,NA,2,976,2,0.5
NC_029258.1-1953230,150,0,NA,0,NA,0,0
NC_029265.1-767767,150,0.00833333,NA,1,NA,0,1
NC_029261.1-1377058,150,0.00833333,NA,1,NA,0,1
NC_029258.1-497725,150,0.175,NA,14,1224,5,0.736842
NC_029264.1-1303626,150,0.00833333,NA,1,NA,0,1
NC_029261.1-1520467,150,0,NA,0,NA,0,0
NC_029267.1-1600014,150,0,NA,0,NA,0,0
NC_029263.1-1874543,150,0.075,201174,4,1239,1,0.8
NC_029262.1-726597,150,0.0416667,NA,2,1117,1,0.666667
NC_029265.1-104892,150,0.0166667,NA,1,1817899,1,0.5
NC_029257.1-5247,150,0.0833333,NA,4,201174,4,0.5
NC_029265.1-1128784,150,0.0416667,NA,3,976,1,0.75
NC_029259.1-1413987,150,0.05,NA,2,201174,1,0.666667
NC_029258.1-54684,150,0.0666667,NA,4,1224,2,0.666667
NC_029263.1-16106,150,0.0333333,NA,2,976,1,0.666667
NC_029261.1-987197,150,0.00833333,NA,1,NA,0,1
NC_029263.1-1003762,150,0.0583333,NA,4,1239,2,0.666667
NC_029260.1-1553950,150,0.0666667,NA,4,201174,4,0.5
NC_029263.1-481009,150,0.0333333,NA,4,NA,0,1
NC_029264.1-737321,150,0.025,NA,3,NA,0,1
NC_029256.1-2108745,150,0.1,NA,5,976,3,0.625
NC_029259.1-1603543,150,0.0416667,NA,3,1224,1,0.75
NC_029256.1-1579274,150,0.0416667,NA,3,28890,1,0.75
NC_029257.1-858961,150,0.0416667,NA,2,1117,2,0.5
NC_029256.1-682128,150,0.158333,NA,12,1224,5,0.705882
NC_029262.1-1967358,150,0.0166667,NA,1,40117,1,0.5
NC_029263.1-246093,150,0.0333333,NA,2,1239,1,0.666667
NC_029256.1-115418,150,0,NA,0,NA,0,0
